product_id,rating,timestamp,text,size,color
455241404,5,1570584382,"Comfortable, keeps me warm, and it's the right size.",L,RED
455241404,5,1570209242,fucking amazballs fits perfect soooo soft absolutly in love,M,WHITE
455241404,5,1569759774,such a comfy pullover!,L,RED
273200702,5,1606599919,"I like that it can be used with the middle pocket, or as a normal hoodie. so soft too!",L,VIOLA PURPLE
273200702,5,1606576586,"perfect for all occasions.  kitten loves it, so do our ferrets.  pouch is removable so you can were it out as well.",XL,VIOLA PURPLE
273200702,5,1598247467,"This jacket is possibly the best thing I've bought! The quality is amazing.  I was worried it wouldn't fit cause it's a men's 2xl and I have a 49"" bust,  but it's perfect.  Zips all the way,  top to bottom.  But it's INCREDIBLY soft velour!  Just as soft & snuggly as my grand-puppy, pictured snuggled in the jacket!  It's designed for a baby,  but fits a small animal too. It's my puppy pocket! It's hot weather today but we just got a new air conditioner installed,  so it's chilly in our house.  n",2XL,VIOLA PURPLE
291776513,5,1604138671,This piece was true to size.  very nice,M,ARMY GREEN
455241404,5,1574646826,super warm,M,WHITE
455241404,5,1574639334,freind brought this through me he loves the texture and bold design.  he has had a few comments on its unusual design.,L,WHITE
455241404,5,1574461892,"My friend was happy and he likes the hoodie very much. The material is pleasant and quite warm, although the fabric is quite thin. Product matches the picture and the colors are nice.",L,RED
455241404,5,1573179335,"awesome top, awesome material! brought it for my best friend, it came so fast and hes going to love it",L,TEA GREEN
455241404,5,1573146106,My son loves it. I wanted it to be extra roomy for him so I ordered it 2 sizes bigger.  It was a good thing I did. Good quality fabric and Great workmanship.,L,TEA GREEN
455241404,5,1573064579,"Received it on time, extremely fast actually. Item fabric is kind of thin but just have to later underneath. Ran a little smaller for me. I'm a taller guy and ordered a large and probably should have got an XL. Love the material and the design though. Will probably make this my daily hoodie.",L,RED
455241404,5,1573060639,"The hoodie looks as good in person as it does in the picture on the website!! I ordered a size medium, and it fits really well!! Got one for me and my boyfriend, we both love it!!",M,TEA GREEN
455241404,4,1573000673,Really nice hoodie,M,RED
471684803,5,1601471367,Excellent shirt. Size chart is correct.Highly recommendet.,XL,multicolor
455241404,5,1572973376,Nice quality,L,WHITE
455241404,5,1572527964,"er ist schön,  aber du denkst es kommt ein ho odie mit",XL,TEA GREEN
455241404,5,1572468627,It’s a little long on me but it does it’s job. Wish it would have been a little bit thicker,S,multicolor A
455241404,5,1571967855,cool,M,RED
455241404,5,1585971573,Fits perfectly,L,multicolor A
455241404,5,1585947250,Good quality,L,RED
455241404,4,1584666774,My husband saw this hoodie and wanted it immediately. When it arrived the fabric was thinner than expected and has a shine to it. Not exactly what we expected but still ok.,XL,WHITE
455241404,5,1584651014,Love it! Wear it all the time.,XL,RED
455241404,5,1591481837,True to size. Nice silk like material. Not cotton like most hoodies. Very nice,XL,WHITE
455241404,4,1589003570,"I originally was looking for something wolf-related for my wife as they are her go-to creature when it comes to the ones she appreciates the most in life, but I actually fell in love with this hoodie myself and couldn't afford not to get it. It fits well, it's comfortable and it feels good when I wear it. I like to think that the multicoloured aspect of it puts a smile on other people's faces, just as it does my own.",M,multicolor A
455241404,5,1587910092,qualité prix c'eT ouf,L,WHITE
455241404,5,1586014748,I love this hoodie!,2XL,WHITE
455241404,5,1579093882,So nice .. thanks ❤️❤️,M,WHITE
455241404,5,1579074301,I love it. worn it almost every day since I got it,L,RED
455241404,5,1577635348,muy bonita la sudadera,L,multicolor A
455241404,5,1576183514,"got this for my boyfriend, he loves it,the colours are vibrant and the fabric is comfortable, he doesn't take it off, definitely a perfect birthday present :)",L,RED
455241404,5,1599709805,beautiful,XL,WHITE
455241404,5,1599456305,"Really comfortable, great quality. Smooth.",L,RED
455241404,5,1599220626,I was surprised by the quality and price of this hoodie at such an affordable price. Would buy again.,,
455241404,5,1599216245,I love the wolf pictures and the color design is a perfect match to one of my favorite shoes.,,
455241404,5,1609318565,Bellissima felpa. Arrivata nei tempi previsti e con il classico sacchetto protettivo,M,WHITE
455241404,5,1609020285,"love the fabric, amazing fit and looks fantastic",L,RED
455241404,5,1608670953,fits well. thinner then expected though.,L,WHITE
455241404,5,1607171335,Great size match. The colours are very bright and the hoodie is lovely.,M,multicolor A
378240102,5,1571919053,my son loves his hoodie ordered him 2 new ones for xmas as great fabric and easy to wash and wear,M,BLACK
378240102,5,1571883937,hubby is super pleased with his surprise!,2XL,BLACK
378240102,5,1571169733,"Looks great, great quality.",M,COFFEE
378240102,5,1571169729,"Looks great, great quality.",M,BLACK
378240102,5,1575134475,Good quality product! My husband likes it a lot!,L,BLACK
378240102,5,1574915756,I love it,L,BLACK
378240102,5,1574446711,"The quality is excellent, it came two to three weeks before Nizhny Novgorod, I am very pleased with the product.",2XL,BLACK
378240102,5,1574435424,Love it thank you,L,ARMY GREEN
460264302,5,1574658408,"Took a while to come, but looks exactly like pictures, nice material, fits well, bought as a gift, my friend loves it!",2XL,BLACK
455241404,5,1601967457,Very good,XS,YELLOW
455241404,5,1601401703,nice,M,RED
455241404,5,1600306367,"Was shipped fast. The quality is very good, the texture of the hoodie feels silky, looks more expensive than your normal one. I would recommend buying it. The hoodie feels very nice to wear.",XL,multicolor A
455241404,5,1599872561,"Extremely happy with the product, looked exactly like the website and the sizing was true to size",L,RED
378240102,5,1577155543,Fabric feels so nice,3XL,BLACK
378240102,5,1577133715,Love it . It was a need for the winter here,L,BLACK
378240102,5,1576678990,"Large fits great for a Medium size male. Great for the cold, material is exceptional and looks just like shown on sample pictures.",L,BLACK
378240102,5,1576530628,awesome,L,ARMY GREEN
455241404,5,1606563900,Very happy with all products will buy from again,XL,WHITE
455241404,4,1604972112,Great vibrant image. Material very wearable. Runs small-order a size up.,2XL,RED
455241404,5,1604019335,È arrivata prestissimo e mio figlio è stato molto contento. La felpa ha un bel colore e gli sta bene. Tessuto ottimo,M,TEA GREEN
455241404,5,1603674984,THIS WEBSITE SCAMMED ME!!,M,WHITE
378240102,5,1573713853,ordered for my husband. it fits and looks stylish),L,BLACK
378240102,5,1573051082,"it's just like I saw it in the picture, good work",M,BLACK
378240102,5,1572588634,Excelent and Beautiful  Jacket I love it,XL,BLACK
