product_id,rating,timestamp,text,size,color
460882620,5,1584863308,Wearing mine right now. Super soft. Crushed velvet fabric. Super cool. hoodie is practical and fashionable. Fabric is nice. Good quality,XL,ARMY GREEN
233676502,5,1517545987,"Cute, nylon material, good quality, fast delivery.",3XL,BLACK
463262902,5,1587910006,"bonne qualité de produits, dans l'ensemble c'est correcte,",L,multicolor
469319803,5,1599184628,"I ordered a men's 3X and I thought it was extremely narrow, just long. It's only a little baggy on my almost 13 year old daughter, just long as I said.",3XL,multicolor
469480701,5,1604350604,Absolutely incredibly made! Comfy and looks soooo cool! Worth every penny,XL,LAVA RED
459620903,5,1606327651,Brilliant,3XL,BLACK
464984403,5,1592765708,Great fabric. True to size,2XL,multicolor
201790109,5,1589513711,My son looks so cool and it fits perfectly!!,XL,BLACK
376861406,5,1571354379,great! one of my favorites on my hubby. looks nice and fits great and shows cat daddy pride,L,LIGHT BROWN
470896201,5,1600768640,I love the material in this sweatshirt as well,L,BLACK
471253606,5,1607171295,Lovely pattern and colouring and a good size match. Bought for my daughter for a present,M,multicolor
471253606,5,1606718028,Very happy with product,XL,multicolor
276447824,5,1536736135,"It was very good, my girl buy it for me，i love it！",M,DARK GRAY
276447824,5,1542357226,"He said fits, comfy, warm.",2XL,ARMY GREEN
276447824,5,1537328938,"Its a light, soft, and very comfortable hoodie",,
276447824,5,1537082664,"so GOOG，lots of compliments and friends and people ask where I get it and referral to this website,",M,DARK GRAY
276447824,5,1536996131,Very happy with this stylish hoodise. Also great customer service Satisfaction!,M,DARK GRAY
276447824,5,1544472645,"OMG!!! Awesome, quality is spot on, so very soft and warm! Absolutely love the pleats on the shoulders, they really stand out and are tre’  stylish. People this company rocks, I have never had a single issue, delivery are timely, mine average eight days from time of purchase and I live is the south USA. Attached picture is of the hoodie with my new shades and beanie , also part of this order",L,BLACK
276447824,4,1543589227,"Good quality. Looks exactly like the one in the pictures, it's warm and comfortable.",M,RED WINE
276447824,5,1543280334,good material and matching real size. Like photo and same fit. Would recommend it.,M,KHAKI
276447824,5,1542611923,The relation quality/price is very good and shipment fast. I'm very satisfied with the purchase.,S,DARK GRAY
276447824,5,1545229990,Nice,XL,BLACK
276447824,5,1545229956,It came separate from my other orders but it showed up a few days later. Customer service was very helpful.,XL,ARMY GREEN
276447824,5,1544903927,Love the product and the process. Will order from them again!,2XL,RED WINE
276447824,5,1544656831,"Satisfactory Customer Service and Received it a day later! However, the product is really good, keeps me worm, it is heavy duty. It is excatly what I saw on the picture! Thanks!",M,KHAKI
276447824,5,1549849007,It's really comfortable. Very Nice nice product.,M,KHAKI
276447824,5,1549495309,"Good quality, I had to exchange this for a larger size, it great and feels good. love it.",2XL,ARMY GREEN
276447824,5,1548886851,Good quality,L,ARMY GREEN
276447824,4,1547630162,"It is a nice, warm hoodie and am loving it. The entire hoodie is perfect if you are on the long side.   I ordered the beige colored of size M. The color is as depicted on the original photo.  The size is bigger than expected especially with the shoulders as you can see on my photo's. My length is 1.80 meter andt it drapes a bit over the hands and legs. I placed my hand on my waist to give an indication. If you are not that wide I suggest on getting a size smaller. Which I will be doing as well.   This one I will be using as a chill outfit.",M,BEIGE
276447824,5,1547570126,Material is very good,S,KHAKI
276447824,5,1546007802,The pullover is a bit longer and ideal for larger people. It wears very well and you can wash it without any problems I was so to fireden I bought 2 more,M,RED WINE
276447824,5,1545657093,Good fit,M,ARMY GREEN
276447824,5,1545395754,Good quality,2XL,RED WINE
276447824,5,1551128383,"Perfect. Just like everything else I order from this site!! Always happy, that’s why I continue to order from here. Just wish I could get what I order a little quicker, but other than that I never have any complaints, at all!!",L,BLACK
276447824,5,1551088158,Good quality so nice hoodie!,M,KHAKI
276447824,5,1550221248,Хорошее качество,S,LIGHT GRAY
276447824,5,1549898179,"Delivery: Was a bit anxious when I read multiple bad reviews regarding dresslily's reliability on trustpilot. Over half of the reviews were negative. Got even more nervous when the track 'n trace site could not find any other information but the hoodie leaving the warehouse. No information, multiple consecutive days in a row. Something about an ""unknown track"". But it got here, 10 days after the order was confirmed. That's even faster than expected. Also, because I did not spend more than €22 (I got this hoodie for €10 - €11, and €2 - €3 shipping), no extra fees applied (importing stuff from outside of Europe will cost more; €22 is the limit, I think?).  Quality: It's 5% cotton and 95% polyester. So even though the material is not that thick, it still keeps me warm. Wouldn't recommend working out in this hoodie, though; it doesn't really ""breathe"". It was not damaged, either during fabrication or transport.  I'm 193cm, or well over 6'3, and I got an S, which fits perfectly. So the measuring tables were accurate. Wouldn't know what giant would need XL then, but ok.  I'm very, very pleased. It is a great hoodie. Really glad I ordered it, since they seem to be out of stock at the time of writing this review.",S,DARK GRAY
471685101,5,1603407943,beautiful original looking hoodie!,L,multicolor
276447824,5,1553683285,Love it!!!,M,RED WINE
276447824,5,1552476054,,XL,KHAKI
276447824,5,1551857058,The texture of the fabric is amazing and the fit elaborates my muscle definition. Thumbs up!,S,LIGHT GRAY
276447824,5,1551740942,Much tighter than expected   And I got the 2XL,2XL,BEIGE
276447824,5,1555143369,"Amazing product, fast stress free purchase. Super fast delivery. One very happy customer.",XL,ARMY GREEN
276447824,5,1554845159,Love the way it fits!!,M,LIGHT GRAY
276447824,5,1553683327,Sweet!!,M,ARMY GREEN
276447824,5,1553683312,Love it ,M,BLACK
276447824,5,1561217547,"The color is great, it's thinner that you think, but it is still very warm, all around a good purchase",M,ARMY GREEN
276447824,5,1557574061,Was hesitant in ordering from a new site but everything went great. Material is soft and the look is really nice. Got a large and I’m about 6’0 medium build. I’ll be ordering again.,L,DARK GRAY
276447824,5,1556576764,I ordered one for my husband . He is so satisfied with the product now buying more 2 of it .,2XL,DARK GRAY
276447824,5,1556496936,my husband loves his.,2XL,ARMY GREEN
