product_id,product_url,name,discount,discounted_price,original_price,total_reviews,product_info
475461606,https://www.dresslily.com/front-pocket-geometric-3d-print-product8378468.html,Front Pocket Geometric 3D Print Hoodie,0,0,26.99,0,"Clothes Type:Hoodie;Occasion:Daily;Style:Fashion;Fit Type:Regular;Sleeve Length:Full;Material:Polyester,Polyurethane;Fabric Stretch:Slight Stretch;Thickness:Regular;Patterns:Geometric;Season:Fall,Spring;Weight:0.4800kg;Package Contents:1 x Hoodie;"
462743203,https://www.dresslily.com/novelty-printed-kangaroo-pocket-drawstring-product8244580.html,Novelty Printed Kangaroo Pocket Drawstring Hoodie,50,19.99,39.89,9,"Clothes Type:Hoodie;Occasion:Daily;Style:Casual;Fit Type:Regular;Sleeve Length:Full;Material:Polyester,Polyurethane;Thickness:Regular;Patterns:Print;Season:Fall,Spring,Winter;Weight:0.4950kg;Package Contents:1 x Hoodie;"
353980714,https://www.dresslily.com/christmas-coat-print-drawstring-hoodie-product7061407.html,Christmas Coat Print Drawstring Hoodie,0,0,26.99,0,"Clothes Type:Hoodie;Occasion:Christmas Day,Daily,Daily Use,Festival,Going Out,Home,Night Out,Sports,Travel,Vacation;Style:Fashion;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Spandex;Thickness:Regular;Patterns:Print;Season:Fall,Spring,Winter;Weight:0.6380kg;Package Contents:1 x Hoodie;"
474833203,https://www.dresslily.com/pullover-zip-design-fleece-hoodie-product8370314.html,Pullover Zip Design Fleece Hoodie,0,0,22.99,0,"Clothes Type:Hoodie;Occasion:Daily,Sports;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Cotton,Polyester;Fabric Stretch:Slight Stretch;Thickness:Thick;Patterns:Solid;Season:Winter;Weight:0.4800kg;Package Contents:1 x Hoodie;"
474814804,https://www.dresslily.com/christmas-santa-claus-music-note-product8370305.html,Christmas Santa Claus Music Note Print Drawstring Hoodie,0,0,26.99,0,"Clothes Type:Hoodie;Occasion:Daily;Style:Fashion;Fit Type:Regular;Sleeve Length:Full;Material:Polyester;Fabric Stretch:Slight Stretch;Thickness:Regular;Patterns:Santa Claus;Season:Fall,Winter;Weight:0.5000kg;Package Contents:1 x Hoodie;"
464758303,https://www.dresslily.com/aurora-color-print-pocket-hoodie-product8325605.html,Aurora Color Print Pocket Hoodie,30,24.99,35.63,2,"Clothes Type:Hoodie;Occasion:Daily;Style:Casual;Fit Type:Regular;Sleeve Length:Full;Material:Polyester,Polyurethane;Thickness:Regular;Patterns:Print;Season:Fall,Spring,Winter;Weight:0.4900kg;Package Contents:1 x Hoodie;"
464768505,https://www.dresslily.com/lion-graphic-pouch-pocket-casual-product8268273.html,Lion Graphic Pouch Pocket Casual Hoodie,49,19.99,38.87,1,"Clothes Type:Hoodie;Occasion:Daily;Style:Casual;Fit Type:Regular;Sleeve Length:Full;Material:Polyester,Spandex;Thickness:Regular;Patterns:Animal;Season:Fall,Spring;Weight:0.5150kg;Package Contents:1 x Hoodie;"
474362105,https://www.dresslily.com/colorful-block-3d-print-kangaroo-product8362967.html,Colorful Block 3D Print Kangaroo Pocket Hoodie,46,20.99,38.60,0,"Clothes Type:Hoodie;Occasion:Daily;Style:Casual;Fit Type:Regular;Sleeve Length:Full;Material:Polyester,Polyurethane;Fabric Stretch:Slight Stretch;Thickness:Regular;Patterns:3D Print,Others;Season:Fall,Spring,Winter;Weight:0.5300kg;Package Contents:1 x Hoodie;"
293890915,https://www.dresslily.com/whole-colored-drawstring-casual-hoodie-product5082751.html,Whole Colored Drawstring Casual Hoodie,37,19.99,31.50,23,Clothes Type:Hoodie;Occasion:Daily;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester;Thickness:Thick;Patterns:Others;Season:Winter;Weight:0.4070kg;Package Contents:1 x Hoodie;
308423601,https://www.dresslily.com/drawstring-christmas-elk-print-hoodie-product5081996.html,Drawstring Christmas Elk Print Hoodie,51,17.99,36.71,1,"Clothes Type:Hoodie;Occasion:Christmas Day;Style:Fashion;Fit Type:Regular;Sleeve Length:Full;Material:Polyester,Spandex;Thickness:Regular;Patterns:Animal;Season:Fall,Winter;Weight:0.4480kg;Package Contents:1 x Hoodie;"
471053710,https://www.dresslily.com/tie-dye-swirl-print-front-product8371398.html,Tie Dye Swirl Print Front Pocket Hoodie,0,0,29.99,0,"Clothes Type:Hoodies;Style:Casual;Pattern Type:Tie Dye;Material:Polyester;Fabric Stretch:No Stretch;Shirt Length:Regular;Sleeve Length:Full;Season:Fall,Spring,Winter;Weight:0.6500kg;Package Contents:1 x Hoodie;"
474369203,https://www.dresslily.com/flower-leaves-print-kangaroo-pocket-product8361371.html,Flower Leaves Print Kangaroo Pocket Hoodie,43,22.99,40.22,0,"Clothes Type:Hoodie;Occasion:Daily;Style:Casual;Fit Type:Regular;Sleeve Length:Full;Material:Polyester,Polyurethane;Fabric Stretch:Slight Stretch;Thickness:Regular;Patterns:3D Print,Floral;Season:Fall,Spring,Winter;Weight:0.5500kg;Package Contents:1 x Hoodie;"
376859601,https://www.dresslily.com/3d-animal-print-pullover-drawstring-product7470458.html,3D Animal Print Pullover Drawstring Hoodie,0,0,29.99,0,Clothes Type:Hoodie;Occasion:Going Out;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester;Thickness:Regular;Patterns:Animal;Season:Winter;Weight:0.4500kg;Package Contents:1 x Hoodie;
475461904,https://www.dresslily.com/front-pocket-galaxy-animal-print-product8378235.html,Front Pocket Galaxy Animal Print Hoodie,0,0,26.99,0,"Clothes Type:Hoodie;Occasion:Daily;Style:Fashion;Fit Type:Regular;Sleeve Length:Full;Material:Polyester,Polyurethane;Fabric Stretch:Slight Stretch;Thickness:Regular;Patterns:Animal;Season:Fall,Spring;Weight:0.4850kg;Package Contents:1 x Hoodie;"
474806001,https://www.dresslily.com/kangaroo-pocket-tie-dye-printed-product8368088.html,Kangaroo Pocket Tie Dye Printed Drawstring Hoodie,0,0,22.99,0,"Clothes Type:Hoodie;Occasion:Daily;Style:Casual;Fit Type:Regular;Sleeve Length:Full;Material:Cotton,Polyester;Fabric Stretch:Slight Stretch;Thickness:Regular;Patterns:Tie Dye;Season:Fall,Spring;Weight:0.4800kg;Package Contents:1 x Hoodie;"
475241709,https://www.dresslily.com/raglan-sleeve-grid-pattern-hoodie-product8376724.html,Raglan Sleeve Grid Pattern Hoodie,0,0,32.99,0,"Clothes Type:Hoodies;Style:Casual;Pattern Type:Geometric;Material:Polyester;Fabric Stretch:Slight Stretch;Shirt Length:Regular;Sleeve Length:Full;Season:Fall,Winter;Weight:0.7800kg;Package Contents:1 x Hoodie;"
470086913,https://www.dresslily.com/marvel-spider-man-drop-shoulder-product8356058.html,Marvel Spider-Man Drop Shoulder Drawstring Hoodie,0,0,36.99,0,"Clothes Type:Hoodies;Style:Casual;Pattern Type:Graphic,Letter;Material:Polyester;Shirt Length:Regular;Sleeve Length:Full;Season:Fall,Spring;Weight:0.7080kg;Package Contents:1 x Hoodie;"
277283318,https://www.dresslily.com/contrast-letter-patch-detail-pouch-product4754320.html,Contrast Letter Patch Detail Pouch Pocket Fleece Hoodie,0,0,26.99,0,"Clothes Type:Hoodie;Occasion:Daily,Home,Office,Sports;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Cotton,Polyester;Thickness:Thick;Patterns:Colorblock;Season:Fall,Winter;Weight:0.5500kg;Package Contents:1 x Hoodie;"
280451201,https://www.dresslily.com/long-sleeve-open-front-longline-product3223392.html,Long Sleeve Open Front Longline Hoodie,0,0,26.99,11,"Clothes Type:Hoodie;Occasion:Daily Use;Style:Casual;Fit Type:Regular;Shirt Length:Long;Sleeve Length:Full;Material:Cotton,Polyester,Spandex;Thickness:Regular;Patterns:Solid;Season:Fall,Winter;Weight:0.4300kg;Package Contents:1 x Hoodie;"
470527203,https://www.dresslily.com/reflective-tree-sun-and-moon-product8339414.html,Reflective Tree Sun and Moon Print Two Tone Hoodie,51,19.99,40.75,1,"Clothes Type:Hoodie;Occasion:Daily;Style:Fashion;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester;Thickness:Regular;Patterns:Colorblock,Moon,Plant;Season:Fall,Spring,Winter;Weight:0.4300kg;Package Contents:1 x Hoodie;"
469461417,https://www.dresslily.com/kangaroo-pocket-octopus-print-streetwear-product8341383.html,Kangaroo Pocket Octopus Print Streetwear Flocking Hoodie,30,22.99,32.88,0,"Clothes Type:Hoodies;Style:Fashion;Pattern Type:Print;Material:Polyester;Shirt Length:Regular;Sleeve Length:Full;Season:Fall,Spring,Winter;Weight:0.3900kg;Package Contents:1 x Hoodie;"
474367506,https://www.dresslily.com/contrast-fire-character-print-kangaroo-product8362974.html,Contrast Fire Character Print Kangaroo Pocket Hoodie,47,20.99,39.41,0,"Clothes Type:Hoodie;Occasion:Daily;Style:Casual;Fit Type:Regular;Sleeve Length:Full;Material:Polyester,Polyurethane;Fabric Stretch:Slight Stretch;Thickness:Regular;Patterns:Others;Season:Fall,Spring,Winter;Weight:0.5500kg;Package Contents:1 x Hoodie;"
376886206,https://www.dresslily.com/geometric-pattern-pullover-drawstring-hoodie-product7471479.html,Geometric Pattern Pullover Drawstring Hoodie,72,12.99,45.58,0,Clothes Type:Hoodie;Occasion:Going Out;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester;Thickness:Regular;Patterns:Geometric;Season:Winter;Weight:0.4500kg;Package Contents:1 x Hoodie;
473353404,https://www.dresslily.com/forest-galaxy-print-kangaroo-pocket-product8354140.html,Forest Galaxy Print Kangaroo Pocket Hoodie,0,0,26.99,0,"Clothes Type:Hoodie;Occasion:Daily;Style:Casual;Fit Type:Loose;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Polyurethane;Thickness:Regular;Patterns:Forest,Galaxy;Season:Fall,Spring;Weight:0.4900kg;Package Contents:1 x Hoodie;"
455468507,https://www.dresslily.com/color-block-leisure-front-zip-product8168553.html,Color Block Leisure Front Zip Raglan Sleeve Hoodie,69,12.99,42.59,0,"Clothes Type:Hoodie;Occasion:Daily;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Cotton,Polyester;Thickness:Regular;Closure Type:Zipper;Patterns:Color Block;Season:Fall,Spring;Weight:0.6400kg;Package Contents:1 x Hoodie;"
474382702,https://www.dresslily.com/stone-3d-print-kangaroo-pocket-product8365074.html,Stone 3D Print Kangaroo Pocket Hoodie,49,18.99,37.52,0,"Clothes Type:Hoodie;Occasion:Daily;Style:Casual;Fit Type:Regular;Sleeve Length:Full;Material:Polyester,Polyurethane;Fabric Stretch:Slight Stretch;Thickness:Regular;Patterns:3D Print,Others,Stone;Season:Fall,Spring,Winter;Weight:0.4900kg;Package Contents:1 x Hoodie;"
470596705,https://www.dresslily.com/ancient-egypt-pharaohs-print-kangaroo-product8338229.html,Ancient Egypt Pharaohs Print Kangaroo Pocket Hoodie,0,0,26.99,0,"Clothes Type:Hoodie;Occasion:Daily;Style:Trendy;Fit Type:Regular;Sleeve Length:Full;Material:Polyester,Polyurethane;Thickness:Regular;Patterns:Others;Season:Fall,Spring;Weight:0.5550kg;Package Contents:1 x Hoodie;"
457577604,https://www.dresslily.com/halloween-blood-girl-printed-splash-product8172057.html,Halloween Blood Girl Printed Splash Ink Hoodie,47,22.99,43.18,9,"Clothes Type:Hoodie;Occasion:Halloween;Style:Gothic;Fit Type:Regular;Sleeve Length:Full;Material:Polyester;Thickness:Regular;Patterns:Print;Season:Fall,Spring;Weight:0.4900kg;Package Contents:1 x Hoodie;"
473354002,https://www.dresslily.com/planet-galaxy-print-kangaroo-pocket-product8355688.html,Planet Galaxy Print Kangaroo Pocket Hoodie,38,22.99,36.98,0,"Clothes Type:Hoodie;Occasion:Daily;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Polyurethane;Thickness:Regular;Patterns:Galaxy;Season:Fall,Spring;Weight:0.4900kg;Package Contents:1 x Hoodie;"
475461801,https://www.dresslily.com/skull-dragon-3d-print-drawstring-product8378469.html,Skull Dragon 3D Print Drawstring Hoodie,0,0,26.99,0,"Clothes Type:Hoodie;Occasion:Daily;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Polyurethane;Fabric Stretch:Slight Stretch;Thickness:Regular;Patterns:Skull;Season:Fall,Spring;Weight:0.4800kg;Package Contents:1 x Hoodie;"
471678505,https://www.dresslily.com/christmas-cartoon-santa-claus-pattern-product8366340.html,Christmas Cartoon Santa Claus Pattern Casual Front Pocket Hoodie,35,22.99,35.63,0,"Clothes Type:Hoodie;Occasion:Christmas Day;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Spandex;Thickness:Regular;Patterns:Christmas Tree,Heart,Santa Claus,Star;Season:Fall,Spring;Weight:0.4900kg;Package Contents:1 x Hoodie;"
458146210,https://www.dresslily.com/solid-color-zipper-decoration-casual-product8185352.html,Solid Color Zipper Decoration Casual Hoodie,37,26.99,42.59,0,"Clothes Type:Hoodie;Occasion:Daily,Going Out;Style:Casual;Fit Type:Regular;Sleeve Length:Full;Material:Cotton,Polyester,Spandex;Thickness:Regular;Patterns:Solid;Season:Fall,Spring,Winter;Weight:0.6600kg;Package Contents:1 x Hoodie;"
471140903,https://www.dresslily.com/shiny-christmas-tree-graphic-front-product8366328.html,Shiny Christmas Tree Graphic Front Pocket Casual Hoodie,0,0,26.99,0,"Clothes Type:Hoodie;Occasion:Christmas Day;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Spandex;Thickness:Regular;Patterns:Christmas Tree;Season:Fall,Spring;Weight:0.5550kg;Package Contents:1 x Hoodie;"
470381202,https://www.dresslily.com/digital-floral-skull-print-front-product8333992.html,Digital Floral Skull Print Front Pocket Drawstring Hoodie,50,19.99,40.22,0,"Clothes Type:Hoodie;Occasion:Daily;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Spandex;Thickness:Regular;Patterns:Floral,Skulls;Season:Fall,Spring;Weight:0.5300kg;Package Contents:1 x Hoodie;"
474382304,https://www.dresslily.com/stones-3d-print-kangaroo-pocket-product8363969.html,Stones 3D Print Kangaroo Pocket Hoodie,55,18.99,42.10,0,"Clothes Type:Hoodie;Occasion:Daily;Style:Casual;Fit Type:Regular;Sleeve Length:Full;Material:Polyester,Polyurethane;Fabric Stretch:Slight Stretch;Thickness:Regular;Patterns:3D Print,Others,Stone;Season:Fall,Spring,Winter;Weight:0.5100kg;Package Contents:1 x Hoodie;"
464771403,https://www.dresslily.com/lion-paint-graphic-front-pocket-product8268283.html,Lion Paint Graphic Front Pocket Casual Hoodie,43,19.99,35.36,0,"Clothes Type:Hoodie;Occasion:Daily;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Spandex;Thickness:Regular;Patterns:Animal;Season:Fall,Spring;Weight:0.5300kg;Package Contents:1 x Hoodie;"
473352904,https://www.dresslily.com/contrast-circle-print-kangaroo-pocket-product8354134.html,Contrast Circle Print Kangaroo Pocket Hoodie,47,22.99,43.18,0,"Clothes Type:Hoodie;Occasion:Daily;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Polyurethane;Thickness:Regular;Patterns:Others;Season:Fall,Spring;Weight:0.4900kg;Package Contents:1 x Hoodie;"
474383304,https://www.dresslily.com/fire-lion-print-kangaroo-pocket-product8363489.html,Fire Lion Print Kangaroo Pocket Hoodie,47,18.99,35.90,0,"Clothes Type:Hoodie;Occasion:Daily;Style:Casual;Fit Type:Regular;Sleeve Length:Full;Material:Polyester,Polyurethane;Fabric Stretch:Slight Stretch;Thickness:Regular;Patterns:3D Print,Animal;Season:Fall,Spring,Winter;Weight:0.4900kg;Package Contents:1 x Hoodie;"
465041106,https://www.dresslily.com/lion-art-paint-graphic-front-product8270112.html,Lion Art Paint Graphic Front Pocket Casual Hoodie,47,19.99,38.06,0,"Clothes Type:Hoodie;Occasion:Daily;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Spandex;Thickness:Regular;Patterns:Animal;Season:Fall,Spring;Weight:0.5400kg;Package Contents:1 x Hoodie;"
282790505,https://www.dresslily.com/layered-christmas-elements-print-hoodie-product4577470.html,Layered Christmas Elements Print Hoodie,63,17.99,47.98,0,"Clothes Type:Hoodie;Occasion:Christmas Day,Daily,Daily Use,Festival,Going Out,Home,Night Out;Style:Fashion;Fit Type:Loose;Sleeve Length:Full;Material:Polyester,Polyurethane;Thickness:Regular;Patterns:Print;Season:Fall;Weight:0.5940kg;Package Contents:1 x Hoodie;"
471248702,https://www.dresslily.com/forest-reflective-pattern-front-pocket-product8345323.html,Forest Reflective Pattern Front Pocket Pullover Hoodie,40,24.99,41.56,0,"Clothes Type:Hoodies;Style:Casual;Pattern Type:Print;Embellishment:Front Pocket;Material:Polyester,Spandex;Shirt Length:Regular;Sleeve Length:Full;Season:Fall,Spring;Weight:0.5100kg;Package Contents:1 x Hoodie;"
286509805,https://www.dresslily.com/3d-christmas-dinosaur-print-kangaroo-product4664184.html,3D Christmas Dinosaur Print Kangaroo Pocket Hoodie,55,17.99,39.89,1,"Clothes Type:Hoodie;Occasion:Christmas Day,Daily,Daily Use,Festival,Going Out,Home,Night Out;Style:Novelty;Fit Type:Regular;Sleeve Length:Full;Material:Polyester,Polyurethane;Thickness:Regular;Patterns:3D Print,Animal;Season:Fall;Weight:0.5850kg;Package Contents:1 x Hoodie;"
465236106,https://www.dresslily.com/indian-wolf-graphic-pouch-pocket-product8275779.html,Indian Wolf Graphic Pouch Pocket Drawstring Hoodie,52,19.99,41.29,1,"Clothes Type:Hoodie;Occasion:Daily;Style:Casual;Fit Type:Regular;Sleeve Length:Full;Material:Polyester,Spandex;Thickness:Regular;Patterns:Animal;Season:Fall,Spring;Weight:0.5050kg;Package Contents:1 x Hoodie;"
455764716,https://www.dresslily.com/contrast-trim-splicing-pocket-hoodie-product8171775.html,Contrast Trim Splicing Pocket Hoodie,34,19.99,30.35,1,"Clothes Type:Hoodie;Occasion:Daily,Home,Sports,Work;Style:Casual;Fit Type:Regular;Sleeve Length:Full;Material:Cotton,Polyester;Thickness:Regular;Patterns:Color Block;Season:Fall,Spring,Winter;Weight:0.4300kg;Package Contents:1 x Hoodie;"
475462005,https://www.dresslily.com/front-pocket-unicorn-print-contrast-product8378242.html,Front Pocket Unicorn Print Contrast Hoodie,0,0,26.99,0,"Clothes Type:Hoodie;Occasion:Daily;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Polyurethane;Fabric Stretch:Slight Stretch;Thickness:Regular;Patterns:Animal;Season:Fall,Spring;Weight:0.4700kg;Package Contents:1 x Hoodie;"
296908003,https://www.dresslily.com/christmas-theme-cake-print-pullover-product4490394.html,Christmas Theme Cake Print Pullover Hoodie,0,0,26.99,0,"Clothes Type:Hoodie;Occasion:Christmas Day;Style:Casual;Fit Type:Regular;Sleeve Length:Full;Material:Polyester,Spandex;Thickness:Regular;Patterns:Christmas Tree;Season:Fall;Weight:0.4400kg;Package Contents:1 x Hoodie;"
474682404,https://www.dresslily.com/3d-print-vintage-front-pocket-product8368621.html,3D Print Vintage Front Pocket Drawstring Hoodie,37,22.99,36.44,0,"Clothes Type:Hoodie;Occasion:Daily;Style:Vintage;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Polyurethane;Fabric Stretch:Slight Stretch;Thickness:Regular;Patterns:3D Print;Season:Fall,Spring,Winter;Weight:0.5250kg;Package Contents:1 x Hoodie;"
470995602,https://www.dresslily.com/3d-skull-pattern-front-pocket-product8340407.html,3D Skull Pattern Front Pocket Drawstring Hoodie,36,22.99,35.90,1,"Clothes Type:Hoodie;Occasion:Daily;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Spandex;Thickness:Regular;Patterns:Skull;Season:Fall,Spring;Weight:0.5400kg;Package Contents:1 x Hoodie;"
470268802,https://www.dresslily.com/marvel-spider-man-and-venom-product8356077.html,Marvel Spider-Man And Venom Graphic Casual Drawstring Hoodie,0,0,26.99,0,"Clothes Type:Hoodies;Style:Casual;Pattern Type:Cartoon,Graphic;Embellishment:Front Pocket;Material:Polyester;Fabric Stretch:No Stretch;Shirt Length:Regular;Sleeve Length:Full;Season:Fall,Spring;Weight:0.5000kg;Package Contents:1 x Hoodie;"
471684706,https://www.dresslily.com/christmas-santa-claus-print-front-product8367650.html,Christmas Santa Claus Print Front Pocket Drawstring Hoodie,36,22.99,35.90,0,"Clothes Type:Hoodie;Occasion:Christmas Day;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Spandex;Thickness:Regular;Patterns:Santa Claus;Season:Fall,Spring;Weight:0.5000kg;Package Contents:1 x Hoodie;"
