product_id,product_url,name,discount,discounted_price,original_price,total_reviews,product_info
471440301,https://www.dresslily.com/marvel-spider-man-cartoon-figure-product8354793.html,Marvel Spider-Man Cartoon Figure Print Sweatshirt,0,0,22.99,0,"Clothes Type:Sweatshirts;Style:Casual;Pattern Type:Cartoon,Letter;Material:Cotton;Shirt Length:Regular;Sleeve Length:Full;Season:Fall,Spring,Winter;Weight:0.3710kg;Package Contents:1 x Sweatshirt;"
471439905,https://www.dresslily.com/marvel-spider-man-venom-print-product8354792.html,Marvel Spider-Man Venom Print Casual Hoodie,0,0,29.99,0,"Clothes Type:Hoodies;Style:Casual;Pattern Type:Character;Material:Polyester,Polyurethane;Shirt Length:Regular;Sleeve Length:Full;Season:Fall,Spring,Winter;Weight:0.5380kg;Package Contents:1 x Hoodie;"
239147101,https://www.dresslily.com/skull-3d-printed-pullover-hoodie-product2564369.html,Skull 3D Printed Pullover Hoodie,0,0,26.99,0,"Clothes Type:Hoodie;Occasion:Casual ,Daily Use,Going Out;Style:Fashion;Shirt Length:Regular;Sleeve Length:Full;Material:Cotton,Polyester;Thickness:Regular;Patterns:3D,Skulls;Weight:0.4800kg;Package Contents:1 x Hoodie;"
363864602,https://www.dresslily.com/drawstring-christmas-ball-print-hoodie-product7117012.html,Drawstring Christmas Ball Print Hoodie,0,0,26.99,0,"Clothes Type:Hoodie;Occasion:Christmas Day;Style:Fashion;Fit Type:Regular;Sleeve Length:Full;Material:Polyester,Polyurethane;Thickness:Regular;Patterns:Print;Season:Fall;Weight:0.4100kg;Package Contents:1 x Hoodie;"
279327202,https://www.dresslily.com/3d-hand-print-halloween-drawstring-product3299821.html,3D Hand Print Halloween Drawstring Hoodie,0,0,26.99,1,"Clothes Type:Hoodie;Occasion:Daily,Halloween;Style:Casual;Fit Type:Regular;Sleeve Length:Full;Material:Polyester,Polyurethane;Thickness:Regular;Patterns:3D;Season:Fall;Weight:0.4590kg;Package Contents:1 x Hoodie;"
456471006,https://www.dresslily.com/cat-moon-galaxy-print-front-product8162721.html,Cat Moon Galaxy Print Front Pocket Drawstring Hoodie,0,0,26.99,0,"Clothes Type:Hoodie;Occasion:Daily;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Spandex;Thickness:Regular;Patterns:Print;Season:Fall,Spring;Weight:0.5200kg;Package Contents:1 x Hoodie;"
278745903,https://www.dresslily.com/3d-skeleton-print-drawstring-hoodie-product3299818.html,3D Skeleton Print Drawstring Hoodie,17,36.98,44.39,0,"Clothes Type:Hoodie;Occasion:Daily Use;Style:Casual;Fit Type:Regular;Sleeve Length:Full;Material:Polyester,Polyurethane;Thickness:Regular;Patterns:3D;Season:Fall,Winter;Weight:0.5200kg;Package Contents:1 x Hoodie;"
253784802,https://www.dresslily.com/kangaroo-pocket-musical-instruments-print-product2804114.html,Musical Instruments Print Pullover Hoodie,31,32.99,47.68,0,"Clothes Type:Hoodie;Occasion:Casual ,Going Out,Sports;Style:Casual;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester;Thickness:Regular;Patterns:Cartoon;Weight:0.5000kg;Package Contents:1 x Hoodie;"
277483803,https://www.dresslily.com/pumpkin-print-halloween-pullover-hoodie-product3299814.html,Pumpkin Print Halloween Pullover Hoodie,9,36.98,40.49,0,"Clothes Type:Hoodie;Occasion:Halloween;Style:Fashion;Fit Type:Regular;Sleeve Length:Full;Material:Polyester,Polyurethane;Thickness:Regular;Patterns:Pumpkin;Season:Fall,Winter;Weight:0.5780kg;Package Contents:1 x Hoodie;"
273386202,https://www.dresslily.com/pu-leather-panel-button-embellished-product3229502.html,PU Leather Panel Button Embellished  Hoodie,0,0,32.99,0,"Clothes Type:Hoodie;Occasion:Daily Use;Style:Fashion;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Polyurethane;Thickness:Regular;Patterns:Patchwork;Season:Fall,Summer;Weight:0.6710kg;Package Contents:1 x Hoodie;"
471445205,https://www.dresslily.com/marvel-spider-man-graphic-print-product8354777.html,Marvel Spider-Man Graphic Print Front Pocket Drawstring Hoodie,0,0,26.99,0,"Clothes Type:Hoodies;Style:Casual;Pattern Type:Graphic,Letter;Material:Cotton;Shirt Length:Regular;Sleeve Length:Full;Season:Fall,Spring;Weight:0.4770kg;Package Contents:1 x Hoodie;"
363864402,https://www.dresslily.com/christmas-ball-print-pullover-hoodie-product7117004.html,Christmas Ball Print Pullover Hoodie,0,0,26.99,0,"Clothes Type:Hoodie;Occasion:Christmas Day;Style:Fashion;Fit Type:Regular;Sleeve Length:Full;Material:Polyester,Polyurethane;Thickness:Regular;Patterns:Print;Season:Fall;Weight:0.4710kg;Package Contents:1 x Hoodie;"
455580804,https://www.dresslily.com/casual-printed-long-sleeves-pocket-product8161410.html,Casual Printed Pocket Hoodie,0,0,29.99,0,"Clothes Type:Hoodie;Occasion:Daily,Going Out;Style:Casual;Fit Type:Regular;Sleeve Length:Full;Material:Polyester;Thickness:Regular;Patterns:Print;Season:Fall,Spring,Winter;Weight:0.6000kg;Package Contents:1 x Hoodie;"
283441010,https://www.dresslily.com/halloween-skull-bone-pattern-pockets-product3252751.html,Halloween Skull Bone Pattern Pockets Hoodie,0,0,22.99,0,"Clothes Type:Hoodie;Occasion:Halloween;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Cotton,Polyester;Thickness:Regular;Closure Type:Zipper;Patterns:Skulls;Season:Fall;Weight:0.3700kg;Package Contents:1 x Hoodie;"
198307312,https://www.dresslily.com/long-sleeves-hoodie-product1707157.html,Kangaroo Pocket Camouflage Splicing Long Sleeves Hoodie,0,0,22.99,2,"Style:Casual;Shirt Length:Regular;Sleeve Length:Full;Material:Cotton,Polyester;Weight:0.450kg;Package Contents:1 x Hoodie;"
458118901,https://www.dresslily.com/wolf-3d-print-kangaroo-pocket-product8181039.html,Wolf 3D Print Kangaroo Pocket Pullover Hoodie,0,0,26.99,0,"Clothes Type:Hoodie;Occasion:Daily,Going Out;Style:Fashion;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Cotton,Polyester;Thickness:Regular;Patterns:Animal;Season:Fall,Spring;Weight:0.5500kg;Package Contents:1 x Hoodie;"
281987902,https://www.dresslily.com/halloween-colorful-skull-printed-pullover-product3286559.html,Halloween Colorful Skull Printed Pullover Hoodie,0,0,29.99,1,"Clothes Type:Hoodie;Occasion:Halloween;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Polyurethane;Thickness:Regular;Patterns:Skull;Season:Fall;Weight:0.6610kg;Package Contents:1 x Hoodie;"
363917201,https://www.dresslily.com/3d-cartoon-santa-claus-printed-product6779249.html,3D Cartoon Santa Claus Printed Pullover Hoodie,0,0,26.99,1,"Clothes Type:Hoodie;Occasion:Christmas Day;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester;Thickness:Regular;Patterns:3D Print,Santa Claus;Season:Winter;Weight:0.3740kg;Package Contents:1 x Hoodie;"
244064704,https://www.dresslily.com/magnetic-balls-color-block-3d-product2622306.html,Magnetic Balls Color Block 3D Print Pullover Hoodie,0,0,29.99,0,"Clothes Type:Hoodie;Occasion:Casual ,Daily Use,Going Out;Style:Fashion;Shirt Length:Regular;Sleeve Length:Full;Material:Cotton,Polyester;Thickness:Regular;Patterns:3D,Geometric;Weight:0.5600kg;Package Contents:1 x Hoodie;"
